date,state,city,market,rent_sf,price_sf,occupancy_rate,rent_price_ratio
2023-06-30,Georgia,Macon,"Macon,Georgia",9.9,80.0561,0.955930769443512,0.11821353547688145
2023-06-30,Georgia,Savannah,"Savannah,Georgia",15.29,152.0378,0.987860858440399,0.09934629760200225
2023-06-30,Georgia,Warner Robins,"Warner Robins,Georgia",10.13,65.1886,1.0,0.15539526849786622
2023-06-30,Hawaii,Honolulu,"Honolulu,Hawaii",26.29,316.4095,0.96815687417984,0.08044273077195215
2023-06-30,Idaho,Boise,"Boise,Idaho",13.02,156.8795,0.969853699207306,0.08049168415044108
2023-06-30,Illinois,Champaign,"Champaign,Illinois",11.26,70.246,0.996713757514954,0.15976706018304787
2023-06-30,Illinois,Chicago,"Chicago,Illinois",14.17,113.6315,0.935361862182617,0.11664087499617344
2023-06-30,Illinois,Peoria,"Peoria,Illinois",10.63,83.4105,0.986283540725708,0.12569393587035538
2023-06-30,Illinois,Rockford,"Rockford,Illinois",8.92,50.4887,0.87954717874527,0.15539241126049608
2023-06-30,Illinois,Springfield,"Springfield,Illinois",9.69,72.1802,0.99360579252243,0.13338893671037688
2023-06-30,Indiana,Elkhart,"Elkhart,Indiana",7.16,47.1884,0.965535223484039,0.14650278882406945
2023-06-30,Indiana,Evansville,"Evansville,Indiana",8.91,52.1572,0.985014677047729,0.16826978389359984
2023-06-30,Indiana,Fort Wayne,"Fort Wayne,Indiana",8.7,55.2349,0.914062738418579,0.14397320940640132
2023-06-30,Indiana,Indianapolis,"Indianapolis,Indiana",11.35,86.4908,0.948671162128448,0.12449205800105775
2023-06-30,Indiana,Lafayette,"Lafayette,Indiana",10.87,74.2123,0.896447777748108,0.13130420892657868
2023-06-30,Indiana,South Bend,"South Bend,Indiana",9.15,56.6386,0.975843369960785,0.15764808514230902
2023-06-30,Iowa,Cedar Rapids,"Cedar Rapids,Iowa",7.95,72.0535,0.999228358268738,0.11024954302339883
2023-06-30,Iowa,Davenport,"Davenport,Iowa",9.03,62.3915,0.984479010105133,0.14248488113363758
2023-06-30,Iowa,Des Moines,"Des Moines,Iowa",9.64,83.0884,0.947021782398224,0.10987442269099996
2023-06-30,Kansas,Topeka,"Topeka,Kansas",6.76,68.2758,0.889650940895081,0.08808450959858027
2023-06-30,Kansas,Wichita,"Wichita,Kansas",10.76,74.7445,0.863495886325836,0.12430634677957568
2023-06-30,Kentucky,Lexington,"Lexington,Kentucky",11.36,94.8466,0.921695291996002,0.1103936094396065
2023-06-30,Kentucky,Louisville,"Louisville,Kentucky",10.22,81.5625,0.974608361721039,0.12212104161580406
2023-06-30,Louisiana,Baton Rouge,"Baton Rouge,Louisiana",13.16,91.8361,0.941061794757843,0.1348529959244046
2023-06-30,Louisiana,Lafayette,"Lafayette,Louisiana",13.31,86.1903,0.991272747516632,0.1530780177055466
2023-06-30,Louisiana,Lake Charles,"Lake Charles,Louisiana",13.89,104.3603,1.0,0.13309658941187408
2023-06-30,Louisiana,New Orleans,"New Orleans,Louisiana",13.59,98.654,0.978404581546783,0.1347793121740708
2023-06-30,Louisiana,Shreveport,"Shreveport,Louisiana",11.27,68.0281,0.96893709897995,0.1605207422448082
2023-06-30,Maine,Portland,"Portland,Maine",11.7,108.6292,0.969788908958435,0.1044519358958152
2023-06-30,Maryland,Baltimore,"Baltimore,Maryland",13.99,156.1294,0.931211531162262,0.08344135903270009
2023-06-30,Maryland,Hagerstown,"Hagerstown,Maryland",9.3,74.5303,0.92987996339798,0.11603178384631774
2023-06-30,Maryland,Salisbury,"Salisbury,Maryland",10.04,89.1969,0.986840784549713,0.1110787648099779
2023-06-30,Massachusetts,Barnstable Town,"Barnstable Town,Massachusetts",14.35,133.1648,0.97976815700531,0.10558100228458418
2023-06-30,Massachusetts,Boston,"Boston,Massachusetts",18.58,207.7549,0.92312616109848,0.0825573022499578
2023-06-30,Massachusetts,Springfield,"Springfield,Massachusetts",13.04,118.3638,0.961350917816162,0.10591089478643598
2023-06-30,Massachusetts,Worcester,"Worcester,Massachusetts",14.97,121.7366,0.930174052715302,0.11438388758309391
2023-06-30,Michigan,Ann Arbor,"Ann Arbor,Michigan",14.67,100.1506,0.942703008651733,0.13808657299028584
2023-06-30,Michigan,Detroit,"Detroit,Michigan",11.24,88.7677,0.930365681648254,0.11780535331800164
2023-06-30,Michigan,Flint,"Flint,Michigan",11.7,65.0189,0.800108969211578,0.1439777501584226
2023-06-30,Michigan,Grand Rapids,"Grand Rapids,Michigan",11.47,73.1631,0.990947067737579,0.15535376257908745
2023-06-30,Michigan,Kalamazoo,"Kalamazoo,Michigan",11.9,59.5859,0.886230826377869,0.17699064432855155
2023-06-30,Michigan,Lansing,"Lansing,Michigan",11.54,87.9818,0.940359532833099,0.12334083877454158
2023-06-30,Minnesota,Duluth,"Duluth,Minnesota",14.78,101.1342,0.984147965908051,0.14382579716971106
2023-06-30,Minnesota,Minneapolis,"Minneapolis,Minnesota",10.19,97.1409,0.952666461467743,0.09993392322241508
2023-06-30,Minnesota,Rochester,"Rochester,Minnesota",12.83,98.0544,0.910844504833221,0.11918011835277381
2023-06-30,Minnesota,St. Cloud,"St. Cloud,Minnesota",9.63,72.9529,0.887728095054626,0.11718275154758823
2023-06-30,Mississippi,Gulfport,"Gulfport,Mississippi",12.03,96.9107,0.992878019809723,0.12325081315387224
2023-06-30,Mississippi,Jackson,"Jackson,Mississippi",12.62,87.1236,0.853239059448242,0.12359311289061532
2023-06-30,Missouri,Kansas City,"Kansas City,Missouri",11.1,86.9437,0.944507241249084,0.1205841294753367
2023-06-30,Missouri,Saint Louis,"Saint Louis,Missouri",12.26,96.9036,0.961204349994659,0.12160915931848268
2023-06-30,Missouri,Springfield,"Springfield,Missouri",8.89,83.5329,0.982798933982849,0.10459450735108596
2023-06-30,Nebraska,Lincoln,"Lincoln,Nebraska",8.71,91.6161,0.98410826921463,0.09355978943503847
2023-06-30,Nebraska,Omaha,"Omaha,Nebraska",9.81,94.4642,0.974526107311249,0.10120343064063797
2023-06-30,Nevada,Las Vegas,"Las Vegas,Nevada",16.98,205.3582,0.972362458705902,0.0803995873981473
2023-06-30,Nevada,Reno,"Reno,Nevada",13.46,154.3802,0.965905606746674,0.08421474688341013
2023-06-30,New Hampshire,Manchester,"Manchester,New Hampshire",11.36,85.6362,0.952607035636902,0.12636730640587981
2023-06-30,New Jersey,Atlantic City,"Atlantic City,New Jersey",12.02,95.2186,0.938281238079071,0.11844472069228527
2023-06-30,New Jersey,Northern New Jersey,"Northern New Jersey,New Jersey",16.26,195.9513,0.974348723888397,0.08085126381108641
2023-06-30,New Jersey,Trenton,"Trenton,New Jersey",15.6,152.8445,0.915550827980042,0.09344525263577462
2023-06-30,New Mexico,Albuquerque,"Albuquerque,New Mexico",14.84,107.038,0.988145768642426,0.13699885280604646
2023-06-30,New Mexico,Las Cruces,"Las Cruces,New Mexico",12.32,139.341,1.0,0.08841618762603971
2023-06-30,New York,Albany,"Albany,New York",11.65,92.8725,0.962981641292572,0.1207971802315913
2023-06-30,New York,Binghamton,"Binghamton,New York",8.06,72.5019,0.970446586608887,0.10788406218413076
2023-06-30,New York,Buffalo,"Buffalo,New York",12.81,79.6909,0.936641991138458,0.15056153094623914
2023-06-30,New York,Long Island,"Long Island,New York",20.28,205.5392,0.943930089473724,0.09313504292381758
2023-06-30,New York,New York,"New York,New York",23.32,260.3443,0.944349825382233,0.08458889988339932
2023-06-30,New York,Poughkeepsie,"Poughkeepsie,New York",16.75,138.7416,0.926831662654877,0.11189456045965442
2023-06-30,New York,Rochester,"Rochester,New York",11.04,85.0854,0.870553195476532,0.11295600982143718
2023-06-30,New York,Syracuse,"Syracuse,New York",9.45,71.2413,0.976439356803894,0.12952250901930198
2023-06-30,New York,Utica,"Utica,New York",9.94,82.6176,0.971436977386475,0.116876834418109
2023-06-30,North Carolina,Asheville,"Asheville,North Carolina",13.23,112.6442,0.994802832603455,0.11683905141448658
2023-06-30,North Carolina,Charlotte,"Charlotte,North Carolina",14.31,137.0104,0.959528923034668,0.10021763959981211
2023-06-30,North Carolina,Durham,"Durham,North Carolina",18.88,173.6432,0.934319794178009,0.10158737983451589
2023-06-30,North Carolina,Fayetteville,"Fayetteville,North Carolina",13.03,95.935,0.935669362545013,0.12708366908804417
2023-06-30,North Carolina,Greensboro,"Greensboro,North Carolina",12.81,97.3158,0.959467172622681,0.12629783119798169
2023-06-30,North Carolina,Hickory,"Hickory,North Carolina",10.1,71.6878,0.9867884516716,0.13902732908365387
2023-06-30,North Carolina,Jacksonville,"Jacksonville,North Carolina",15.0,92.4373,0.935947299003601,0.1518781864577829
2023-06-30,North Carolina,Raleigh,"Raleigh,North Carolina",17.07,177.535,0.931110084056854,0.08952628571746697
2023-06-30,North Carolina,Wilmington,"Wilmington,North Carolina",12.99,120.7237,0.974678754806519,0.10487648262053502
2023-06-30,North Carolina,Winston,"Winston,North Carolina",12.37,76.3981,0.932611405849457,0.15100379577970893
2023-06-30,North Dakota,Fargo,"Fargo,North Dakota",10.55,91.5773,0.988822400569916,0.11391552629322567
2023-06-30,Ohio,Akron,"Akron,Ohio",12.11,77.1741,0.947773456573486,0.1487226486490275
2023-06-30,Ohio,Canton,"Canton,Ohio",8.93,71.8945,0.985393881797791,0.12239555688480028
2023-06-30,Ohio,Cincinnati,"Cincinnati,Ohio",11.85,84.126,0.950439929962158,0.1338791000410286
2023-06-30,Ohio,Cleveland,"Cleveland,Ohio",9.77,68.0881,0.948122382164001,0.1360466171583917
2023-06-30,Ohio,Columbus,"Columbus,Ohio",10.87,95.8337,0.956745624542236,0.10851949719956659
2023-06-30,Ohio,Dayton,"Dayton,Ohio",9.5,59.8,0.923912465572357,0.14677539168791626
2023-06-30,Ohio,Toledo,"Toledo,Ohio",9.0,56.6212,0.981725990772247,0.15604639105052917
2023-06-30,Ohio,Youngstown,"Youngstown,Ohio",8.58,55.0837,0.973149478435516,0.15158064046127487
2023-06-30,Oklahoma,Oklahoma City,"Oklahoma City,Oklahoma",10.79,93.7976,0.936118364334106,0.10768630701814336
2023-06-30,Oklahoma,Tulsa,"Tulsa,Oklahoma",8.76,76.2643,0.956239223480225,0.10983717935766499
2023-06-30,Oregon,Bend,"Bend,Oregon",12.49,172.9788,0.975847542285919,0.07046144269211677
2023-06-30,Oregon,Eugene,"Eugene,Oregon",10.95,94.1989,0.963942170143127,0.11205191104213785
2023-06-30,Oregon,Medford,"Medford,Oregon",12.72,134.9653,0.997175574302673,0.09398025496279414
2023-06-30,Oregon,Portland,"Portland,Oregon",16.47,216.9449,0.945168197154999,0.07175517934343159
2023-06-30,Oregon,Salem,"Salem,Oregon",15.07,128.9682,0.981580257415771,0.11469815411284077
2023-06-30,Pennsylvania,Erie,"Erie,Pennsylvania",10.56,69.0369,1.0,0.1529616770162044
2023-06-30,Pennsylvania,Harrisburg,"Harrisburg,Pennsylvania",10.83,85.0423,0.929191589355469,0.11833105304912649
2023-06-30,Pennsylvania,Lancaster,"Lancaster,Pennsylvania",10.07,83.5018,0.912926375865936,0.11009545428924855
2023-06-30,Pennsylvania,Lehigh Valley,"Lehigh Valley,Pennsylvania",12.73,115.3478,0.96157294511795,0.1061209974646374
2023-06-30,Pennsylvania,Philadelphia,"Philadelphia,Pennsylvania",14.49,134.6921,0.924298405647278,0.0994348139039265
2023-06-30,Pennsylvania,Pittsburgh,"Pittsburgh,Pennsylvania",12.16,92.3135,0.916921555995941,0.12078153380503005
2023-06-30,Pennsylvania,Reading,"Reading,Pennsylvania",9.52,77.0208,0.986896812915802,0.1219833818781217
2023-06-30,Pennsylvania,Scranton,"Scranton,Pennsylvania",10.27,64.2709,0.939631164073944,0.15014589892220903
2023-06-30,Pennsylvania,York,"York,Pennsylvania",9.59,81.4106,0.978774726390839,0.11529763478082886
2023-06-30,Rhode Island,Providence,"Providence,Rhode Island",12.66,100.1234,0.921642780303955,0.11653617035226599
2023-06-30,South Carolina,Charleston,"Charleston,South Carolina",17.05,145.4992,0.948587775230408,0.11115814772643737
2023-06-30,South Carolina,Columbia,"Columbia,South Carolina",11.14,80.3162,0.95932936668396,0.1330606919259043
2023-06-30,South Carolina,Florence,"Florence,South Carolina",10.26,60.1819,0.954559445381165,0.16273630293511424
2023-06-30,South Carolina,Greenville,"Greenville,South Carolina",10.39,87.5098,0.94325864315033,0.11199268313185415
2023-06-30,South Carolina,Hilton Head Island,"Hilton Head Island,South Carolina",15.9,116.1578,0.991595804691315,0.13573236833507443
2023-06-30,South Carolina,Myrtle Beach,"Myrtle Beach,South Carolina",11.86,99.0099,0.987624228000641,0.11830355695832034
2023-06-30,South Carolina,Spartanburg,"Spartanburg,South Carolina",10.04,75.9385,0.915301084518433,0.12101401645496114
2023-06-30,South Dakota,Sioux Falls,"Sioux Falls,South Dakota",12.29,93.6451,0.971074819564819,0.12744403639327231
2023-06-30,Tennessee,Chattanooga,"Chattanooga,Tennessee",12.49,73.309,0.969468951225281,0.1651729965052553
2023-06-30,Tennessee,Clarksville,"Clarksville,Tennessee",14.68,93.964,0.976296305656433,0.15252681630237577
2023-06-30,Tennessee,Johnson City,"Johnson City,Tennessee",10.41,69.783,1.0,0.14917673358840977
2023-06-30,Tennessee,Kingsport,"Kingsport,Tennessee",9.76,72.044,0.986512839794159,0.13364562373536995
2023-06-30,Tennessee,Knoxville,"Knoxville,Tennessee",11.29,90.6165,0.995791912078857,0.12406670625515545
2023-06-30,Tennessee,Memphis,"Memphis,Tennessee",9.92,70.3812,0.926325738430023,0.130562583832413
2023-06-30,Tennessee,Nashville,"Nashville,Tennessee",16.49,159.0401,0.964820802211761,0.10003700342537472
2023-06-30,Texas,Amarillo,"Amarillo,Texas",9.39,92.7809,0.962758243083954,0.09743707921089716
2023-06-30,Texas,Austin,"Austin,Texas",18.11,201.533,0.934999227523804,0.08402016548384676
2023-06-30,Texas,Beaumont,"Beaumont,Texas",8.8,69.3519,0.938636422157288,0.1191027284758476
2023-06-30,Texas,Brownsville,"Brownsville,Texas",12.95,105.925,0.981872141361237,0.1200400682617703
2023-06-30,Texas,College Station,"College Station,Texas",15.1,103.6599,0.93651670217514,0.1364211445587408
2023-06-30,Texas,Corpus Christi,"Corpus Christi,Texas",12.3,118.7898,0.882796227931976,0.09140846776039109
2023-06-30,Texas,Dallas,"Dallas,Texas",13.67,142.1184,0.953241288661957,0.09168980523288295
2023-06-30,Texas,El Paso,"El Paso,Texas",12.51,96.2231,0.955713510513306,0.12425265883682253
2023-06-30,Texas,Houston,"Houston,Texas",12.45,121.3463,0.917272090911865,0.09411113096858098
2023-06-30,Texas,Killeen,"Killeen,Texas",21.08,224.8221,0.972235262393951,0.09115971842298637
2023-06-30,Texas,Laredo,"Laredo,Texas",11.32,112.3906,0.974865019321442,0.09818856753784322
2023-06-30,Texas,Longview,"Longview,Texas",8.27,111.891,0.957996726036072,0.07080670406304632
2023-06-30,Texas,Lubbock,"Lubbock,Texas",9.88,81.4933,0.954174518585205,0.11568121850043901
2023-06-30,Texas,McAllen,"McAllen,Texas",9.79,132.462,0.965073049068451,0.07132660801120423
2023-06-30,Texas,San Antonio,"San Antonio,Texas",15.38,153.9306,0.948309242725372,0.09475046646421324
2023-06-30,Texas,Tyler,"Tyler,Texas",10.74,100.9102,0.955223381519318,0.10166563060540436
2023-06-30,Texas,Waco,"Waco,Texas",10.45,139.9408,0.897904932498932,0.06705054240517304
2023-06-30,Utah,Ogden,"Ogden,Utah",12.87,131.0705,0.929129362106323,0.09123254195496602
2023-06-30,Utah,Provo,"Provo,Utah",12.28,153.9426,0.96697586774826,0.0771356574200295
2023-06-30,Utah,Salt Lake City,"Salt Lake City,Utah",13.05,163.4582,0.977695047855377,0.07805616588530076
2023-06-30,Utah,St. George,"St. George,Utah",12.06,176.7423,0.975092053413391,0.0665353464573308
2023-06-30,Vermont,Burlington,"Burlington,Vermont",13.26,103.1839,0.99688732624054,0.12810841561473796
2023-06-30,Virginia,Charlottesville,"Charlottesville,Virginia",15.91,143.8017,0.981007635593414,0.10853718337329263
2023-06-30,Virginia,Lynchburg,"Lynchburg,Virginia",8.93,81.1439,0.943532526493073,0.10383707785284095
2023-06-30,Virginia,Norfolk,"Norfolk,Virginia",13.18,119.9851,0.94255006313324,0.10353627102111931
2023-06-30,Virginia,Richmond,"Richmond,Virginia",13.45,129.541,0.955900609493256,0.09924937431148666
2023-06-30,Virginia,Roanoke,"Roanoke,Virginia",10.12,79.8596,0.970664620399475,0.12300494816456238
2023-06-30,Washington,Bellingham,"Bellingham,Washington",14.08,153.3182,0.976991772651672,0.08972218666104574
2023-06-30,Washington,Bremerton,"Bremerton,Washington",15.42,171.7891,0.989624381065369,0.08882989640220473
2023-06-30,Washington,Kennewick,"Kennewick,Washington",14.82,206.2781,0.967946290969849,0.06954186620961295
2023-06-30,Washington,Olympia,"Olympia,Washington",14.88,182.1346,1.0,0.08169782128162359
2023-06-30,Washington,Seattle,"Seattle,Washington",22.06,331.6025,0.934557795524597,0.06217186230282524
2023-06-30,Washington,Spokane,"Spokane,Washington",10.77,123.5749,0.922423422336578,0.08039254135398811
2023-06-30,Washington,Yakima,"Yakima,Washington",15.62,146.5862,0.999054610729218,0.10645772262048123
2023-06-30,West Virginia,Charleston,"Charleston,West Virginia",8.34,50.1353,0.833918869495392,0.138722284928814
2023-06-30,West Virginia,Huntington,"Huntington,West Virginia",10.03,67.1353,0.918256521224976,0.13718733524519156
2023-06-30,Wisconsin,Appleton,"Appleton,Wisconsin",8.29,49.4677,0.943650007247925,0.15814073749305704
2023-06-30,Wisconsin,Green Bay,"Green Bay,Wisconsin",9.33,71.6434,0.996632635593414,0.1297897990615542
2023-06-30,Wisconsin,Madison,"Madison,Wisconsin",11.01,90.441,0.987417817115784,0.12020510793163257
2023-06-30,Wisconsin,Milwaukee,"Milwaukee,Wisconsin",8.54,65.5553,0.977398097515106,0.1273273061488393
2023-09-30,Alabama,Birmingham,"Birmingham,Alabama",12.25,86.1028,0.966577231884003,0.13751667879069016
2023-09-30,Alabama,Daphne,"Daphne,Alabama",12.68,85.0678,0.986186921596527,0.1469986312781565
2023-09-30,Alabama,Huntsville,"Huntsville,Alabama",14.06,89.2978,0.964081823825836,0.15179534594347516
2023-09-30,Alabama,Mobile,"Mobile,Alabama",10.67,71.2599,0.960929036140442,0.14388334555084298
2023-09-30,Alabama,Montgomery,"Montgomery,Alabama",9.25,57.7882,0.979559481143951,0.1567954219128048
2023-09-30,Alabama,Tuscaloosa,"Tuscaloosa,Alabama",11.26,84.3999,0.984344184398651,0.13132379915531667
2023-09-30,Alaska,Anchorage,"Anchorage,Alaska",21.04,171.4961,0.989480674266815,0.1213944421276856
2023-09-30,Arizona,Lake Havasu,"Lake Havasu,Arizona",11.84,134.3062,0.997310638427734,0.08791967875633717
2023-09-30,Arizona,Phoenix,"Phoenix,Arizona",17.58,211.9517,0.929000496864319,0.07705448333216826
2023-09-30,Arizona,Prescott,"Prescott,Arizona",12.45,118.3272,0.904498755931854,0.09516839333096347
2023-09-30,Arizona,Tucson,"Tucson,Arizona",12.52,122.343,0.956053555011749,0.09783796791599926
2023-09-30,Arizona,Yuma,"Yuma,Arizona",16.63,131.2042,1.0,0.12674899126704786
2023-09-30,Arkansas,Fort Smith,"Fort Smith,Arkansas",11.93,79.6938,0.933396935462952,0.139727625487466
2023-09-30,Arkansas,Little Rock,"Little Rock,Arkansas",9.71,73.7114,0.949100494384766,0.12502497307710989
2023-09-30,Arkansas,Northwest Arkansas,"Northwest Arkansas,Arkansas",14.12,91.0971,0.971900761127472,0.1506440791981293
2023-09-30,California,Bakersfield,"Bakersfield,California",13.24,126.674,0.955589354038239,0.0998784521485568
2023-09-30,California,Chico,"Chico,California",10.78,106.9923,0.908939838409424,0.09158015537616811
2023-09-30,California,East Bay,"East Bay,California",23.79,313.7758,0.924604415893555,0.07010208898872275
2023-09-30,California,Fresno,"Fresno,California",13.61,133.0595,0.957491040229797,0.09793703611938671
2023-09-30,California,Inland Empire,"Inland Empire,California",17.21,285.8283,0.956530928611755,0.05759365773580959
2023-09-30,California,Los Angeles,"Los Angeles,California",25.73,414.3306,0.944970071315765,0.05868280048578269
2023-09-30,California,Merced,"Merced,California",13.15,157.5931,0.956717789173126,0.07983115331589141
2023-09-30,California,Modesto,"Modesto,California",15.32,177.7096,0.987592577934265,0.0851384409956071
2023-09-30,California,Orange County,"Orange County,California",21.46,363.2199,0.96373325586319,0.056939929973066065
2023-09-30,California,Sacramento,"Sacramento,California",14.66,200.2035,0.923687696456909,0.06763748700726153
2023-09-30,California,Salinas,"Salinas,California",22.55,260.1977,0.985337376594543,0.08539413623643463
2023-09-30,California,San Diego,"San Diego,California",31.58,412.5707,0.919397473335266,0.07037477990542639
2023-09-30,California,San Francisco,"San Francisco,California",37.41,559.8133,0.835050344467163,0.055802949637882064
2023-09-30,California,San Jose,"San Jose,California",31.14,425.4286,0.898242712020874,0.06574846649315541
2023-09-30,California,San Luis Obispo,"San Luis Obispo,California",19.03,270.3456,0.95162034034729,0.06698586948265085
2023-09-30,California,San Rafael,"San Rafael,California",25.03,337.7313,0.929271101951599,0.0688702992048665
2023-09-30,California,Santa Barbara,"Santa Barbara,California",21.05,276.6029,0.948961913585663,0.07221778325888198
2023-09-30,California,Santa Cruz,"Santa Cruz,California",19.17,224.7725,0.944496333599091,0.0805525351859973
2023-09-30,California,Santa Rosa,"Santa Rosa,California",19.08,237.4885,0.937462270259857,0.07531640528513199
2023-09-30,California,Stockton,"Stockton,California",12.88,139.9398,0.967949211597443,0.08908963601044927
2023-09-30,California,Vallejo,"Vallejo,California",17.42,359.3917,0.937420725822449,0.045437524138223176
2023-09-30,California,Ventura,"Ventura,California",18.66,223.111,0.909871399402618,0.07609754925957417
2023-09-30,California,Visalia,"Visalia,California",8.5,86.3533,0.990319907665253,0.09747999457061457
2023-09-30,Colorado,Boulder,"Boulder,Colorado",15.85,204.4205,0.894294202327728,0.06934022325008739
2023-09-30,Colorado,Colorado Springs,"Colorado Springs,Colorado",12.25,127.8931,0.962467670440674,0.0921881552867063
2023-09-30,Colorado,Denver,"Denver,Colorado",16.08,198.1716,0.937675535678864,0.07608467920588081
2023-09-30,Colorado,Fort Collins,"Fort Collins,Colorado",13.73,148.8679,0.956537842750549,0.08822092997190824
2023-09-30,Colorado,Greeley,"Greeley,Colorado",14.26,143.9522,0.938778460025787,0.09299601423227796
2023-09-30,Connecticut,Hartford,"Hartford,Connecticut",10.93,78.6275,0.914961218833923,0.12718865691844175
2023-09-30,Connecticut,New Haven,"New Haven,Connecticut",11.38,78.7919,0.954840123653412,0.13790859983292483
2023-09-30,Connecticut,Norwich,"Norwich,Connecticut",10.95,73.2842,0.978777825832367,0.14624731105564936
2023-09-30,Connecticut,Stamford,"Stamford,Connecticut",16.19,141.5136,0.944813549518585,0.10809230608723043
2023-09-30,District of Columbia,Washington,"Washington,District of Columbia",18.44,272.2111,0.948826313018799,0.0642749587069251
2023-09-30,Florida,Daytona Beach,"Daytona Beach,Florida",13.88,114.9313,0.964104294776917,0.11643275253567661
2023-09-30,Florida,Fort Lauderdale,"Fort Lauderdale,Florida",20.18,237.8971,0.962928652763367,0.08168195498290962
2023-09-30,Florida,Fort Myers,"Fort Myers,Florida",14.83,144.7629,0.976864755153656,0.10007332209377347
2023-09-30,Florida,Ft Walton Beach,"Ft Walton Beach,Florida",15.3,135.7417,0.99099600315094,0.11169919669644172
2023-09-30,Florida,Gainesville,"Gainesville,Florida",14.25,117.6741,0.940244615077972,0.11386095806010924
2023-09-30,Florida,Jacksonville,"Jacksonville,Florida",14.62,126.8228,0.933212220668793,0.10757973066497312
2023-09-30,Florida,Lakeland,"Lakeland,Florida",12.28,128.0587,0.949249029159546,0.0910268343976569
2023-09-30,Florida,Melbourne,"Melbourne,Florida",13.81,127.9491,0.968327045440674,0.10451497116850145
2023-09-30,Florida,Miami,"Miami,Florida",28.52,284.1961,0.977043867111206,0.09804951964510278
2023-09-30,Florida,Naples,"Naples,Florida",17.66,187.3032,0.988296806812286,0.09318218593331545
2023-09-30,Florida,Ocala,"Ocala,Florida",11.68,90.0424,0.983339786529541,0.127555559454935
2023-09-30,Florida,Orlando,"Orlando,Florida",16.72,166.0049,0.947564959526062,0.09543866550490833
2023-09-30,Florida,Palm Beach,"Palm Beach,Florida",19.99,207.3724,0.966198563575745,0.09313828303997611
2023-09-30,Florida,Panama City,"Panama City,Florida",12.69,100.6618,0.958209455013275,0.12079734302504486
2023-09-30,Florida,Pensacola,"Pensacola,Florida",12.29,94.7603,0.976828813552856,0.12669046128562908
2023-09-30,Florida,Port St. Lucie,"Port St. Lucie,Florida",16.53,121.85,0.967750191688538,0.13128363289791986
2023-09-30,Florida,Punta Gorda,"Punta Gorda,Florida",14.48,135.7951,0.960864305496216,0.10245815308199788
2023-09-30,Florida,Sarasota,"Sarasota,Florida",14.57,134.9011,0.978282630443573,0.10565946404857231
2023-09-30,Florida,Tallahassee,"Tallahassee,Florida",10.86,98.433,0.972209572792053,0.10726276716671944
2023-09-30,Florida,Tampa,"Tampa,Florida",14.35,156.7838,0.947787344455719,0.08674842932075613
2023-09-30,Georgia,Athens,"Athens,Georgia",13.06,97.3615,0.989067614078522,0.1326728022869974
2023-09-30,Georgia,Atlanta,"Atlanta,Georgia",14.14,139.7974,0.959668338298798,0.09706697194329082
2023-09-30,Georgia,Augusta,"Augusta,Georgia",10.6,86.518,0.98363196849823,0.12051248140365285
2023-09-30,Georgia,Columbus,"Columbus,Georgia",10.68,61.853,0.973498404026031,0.16809149038846963
2023-09-30,Georgia,Gainesville,"Gainesville,Georgia",12.12,119.7026,0.973979830741882,0.09861636713481252
2023-09-30,Georgia,Macon,"Macon,Georgia",10.07,80.1634,0.948379397392273,0.1191339256037068
2023-09-30,Georgia,Savannah,"Savannah,Georgia",15.57,156.4564,0.969885468482971,0.09651964856841816
2023-09-30,Georgia,Warner Robins,"Warner Robins,Georgia",10.31,65.3254,1.0,0.15782528694810902
2023-09-30,Hawaii,Honolulu,"Honolulu,Hawaii",26.51,319.3225,0.969936072826385,0.08052362514582427
2023-09-30,Idaho,Boise,"Boise,Idaho",13.14,155.0678,0.97832065820694,0.08290008273051654
2023-09-30,Illinois,Champaign,"Champaign,Illinois",11.34,69.6905,0.996713757514954,0.16218471685838926
2023-09-30,Illinois,Chicago,"Chicago,Illinois",14.35,112.3372,0.937513291835785,0.11975833239428715
2023-09-30,Illinois,Peoria,"Peoria,Illinois",10.72,82.6532,0.981779336929321,0.12733535412884583
2023-09-30,Illinois,Rockford,"Rockford,Illinois",8.99,55.7,0.928046822547913,0.1497870903896901
2023-09-30,Illinois,Springfield,"Springfield,Illinois",9.77,71.4234,0.99360579252243,0.13591524056463483
2023-09-30,Indiana,Elkhart,"Elkhart,Indiana",7.2,46.6551,0.955177366733551,0.14740675811393755
2023-09-30,Indiana,Evansville,"Evansville,Indiana",8.97,51.6328,0.983790338039398,0.1709107259767706
2023-09-30,Indiana,Fort Wayne,"Fort Wayne,Indiana",8.75,53.9623,0.930437982082367,0.15087074389380573
2023-09-30,Indiana,Indianapolis,"Indianapolis,Indiana",11.48,86.1151,0.951526045799255,0.1268478931775664
2023-09-30,Indiana,Lafayette,"Lafayette,Indiana",10.94,73.4487,0.98010128736496,0.1459836332538583
2023-09-30,Indiana,South Bend,"South Bend,Indiana",9.22,54.9257,0.983617126941681,0.16511305109269978
2023-09-30,Iowa,Cedar Rapids,"Cedar Rapids,Iowa",8.01,70.9159,0.991424798965454,0.1119821174054519
2023-09-30,Iowa,Davenport,"Davenport,Iowa",9.1,62.3916,0.986530482769012,0.1438883983292304
2023-09-30,Iowa,Des Moines,"Des Moines,Iowa",9.72,81.9221,0.945473492145538,0.11217977009445107
